Tree,DepthIndex,Feature,Threshold
876,2,mean_sun_angle_tha2,-2.5158853840755497e-17
876,3,Bx_gsm,2.6210179328918457
876,4,mean_sun_angle_tha1,-9.834616654800188e-18
876,5,alpha_thermal,82.13720703125
877,0,proton_xvelocity,-509.21453857421875
877,1,Temp,83.58988952636719
877,2,alpha_bulk_speed,548.2373657226562
877,3,alpha_density,0.05748600885272026
877,4,By_gsm,3.8780975341796875
877,5,By_gse,6.226245403289795
878,0,mean_integrated_flux_mod,9348262.0
878,1,proton_zvelocity,-52.13649368286133
878,2,proton_yvelocity,1.7760330438613892
878,3,Speed_bulk_proton,381.81414794921875
878,4,Bx_gse,-0.4724861979484558
878,5,alpha_density,0.05173640698194504
879,0,mean_integrated_flux_s9_mod,36187448.0
879,1,alpha_thermal,48.389305114746094
879,2,proton_xvelocity,-333.40643310546875
879,3,alpha_density,0.2257089465856552
879,4,By_gse,6.482965469360352
879,5,alpha_thermal,36.74388885498047
880,0,proton_zvelocity,43.35783386230469
880,1,Speed_bulk_proton,378.2130126953125
880,2,mean_integrated_flux_s10_mod,36478956.0
880,3,By_gsm,4.040345191955566
880,4,Bx_gsm,-1.3810343742370605
880,5,Bz_gse,0.5501059293746948
881,0,mean_integrated_flux_s11_mod,63033984.0
881,1,Speed_bulk_proton,359.6622009277344
881,2,Density,4.326571464538574
881,3,Temp,46.01580047607422
881,4,Bz_gsm,3.985543727874756
881,5,mean_integrated_flux_s16_mod,18405444.0
882,0,proton_xvelocity,-531.2929077148438
882,1,mean_integrated_flux_s16_mod,35255344.0
882,2,Bx_gse,-1.4606809616088867
882,3,Density,1.7716782093048096
882,4,alpha_bulk_speed,385.353759765625
882,5,mean_integrated_flux_s19_mod,29259268.0
883,0,Speed_bulk_proton,513.8327026367188
883,1,mean_integrated_flux_s19_mod,94215224.0
883,2,alpha_bulk_speed,351.38275146484375
883,3,Bz_gse,3.030177593231201
883,4,mean_integrated_flux_s9_mod,13863890.0
883,5,By_gsm,-0.5435693264007568
884,0,proton_yvelocity,0.5378170013427734
884,1,proton_zvelocity,-52.862064361572266
884,2,mean_integrated_flux_s11_mod,63033984.0
884,3,mean_integrated_flux_s17_mod,89591424.0
884,4,Temp,70.42538452148438
884,5,By_gse,-3.4129092693328857
885,0,proton_yvelocity,-2.526224136352539
885,1,mean_integrated_flux_s9_mod,31378300.0
885,2,mean_integrated_flux_s11_mod,45860168.0
885,3,Density,2.7543015480041504
885,4,Bx_gsm,2.2811810970306396
885,5,alpha_density,0.08838604390621185
886,0,Bz_gsm,-5.656717300415039
886,1,Bx_gsm,0.6772069334983826
886,2,mean_integrated_flux_s19_mod,51704800.0
886,3,proton_xvelocity,-365.3839111328125
886,4,proton_yvelocity,7.439123153686523
886,5,mean_integrated_flux_s17_mod,170169232.0
887,0,alpha_bulk_speed,536.4273681640625
887,1,alpha_thermal,58.521522521972656
887,2,Speed_bulk_proton,332.55963134765625
887,3,mean_integrated_flux_s18_mod,171089312.0
887,4,proton_yvelocity,11.350719451904297
887,5,Temp,56.863616943359375
888,0,Bz_gsm,-6.2155609130859375
888,1,mean_integrated_flux_s18_mod,129050992.0
888,2,mean_integrated_flux_s10_mod,59277248.0
888,3,alpha_bulk_speed,353.041748046875
888,4,By_gsm,-1.0488171577453613
888,5,mean_integrated_flux_s9_mod,14811611.0
889,0,Bz_gse,-1.5031137466430664
889,1,By_gsm,3.446363925933838
889,2,alpha_density,0.06280872225761414
889,3,Temp,48.9940071105957
889,4,Density,3.6306324005126953
889,5,alpha_thermal,48.797698974609375
890,0,mean_integrated_flux_mod,10538588.0
890,1,Speed_bulk_proton,344.23046875
890,2,mean_integrated_flux_s19_mod,40178780.0
890,3,By_gse,6.074291229248047
890,4,alpha_density,0.2154514491558075
890,5,proton_yvelocity,12.210453033447266
891,0,Bx_gsm,3.384622573852539
891,1,proton_yvelocity,25.22135353088379
891,2,proton_zvelocity,-34.03883361816406
891,3,alpha_bulk_speed,403.09051513671875
891,4,Bz_gsm,4.206736087799072
891,5,mean_integrated_flux_s10_mod,93440592.0
892,0,proton_yvelocity,-0.7836711406707764
892,1,mean_integrated_flux_s9_mod,37596056.0
892,2,mean_integrated_flux_s11_mod,48826852.0
892,3,Density,2.7543015480041504
892,4,Bx_gse,2.2811810970306396
892,5,Speed_bulk_proton,371.7872314453125
893,0,Temp,84.5743408203125
893,1,alpha_bulk_speed,524.384521484375
893,2,alpha_density,0.04994647204875946
893,3,Bx_gse,-4.420320510864258
893,4,Speed_bulk_proton,509.2115783691406
893,5,Bz_gse,-6.963387489318848
894,0,By_gse,-7.384823799133301
894,1,By_gse,-8.44288444519043
894,2,alpha_density,0.1161104142665863
894,3,By_gse,-2.2982711791992188
894,4,mean_integrated_flux_s10_mod,258392512.0
894,5,mean_integrated_flux_s18_mod,146605728.0
895,0,mean_integrated_flux_s17_mod,48953908.0
895,1,Density,4.394386291503906
895,2,mean_integrated_flux_s11_mod,121760792.0
895,3,Temp,50.03795623779297
895,4,alpha_bulk_speed,377.6239013671875
895,5,alpha_thermal,50.003536224365234
896,0,mean_integrated_flux_s19_mod,5868661.0
896,1,mean_integrated_flux_s11_mod,22346664.0
896,2,proton_yvelocity,2.530148506164551
896,3,mean_integrated_flux_s9_mod,40289952.0
896,4,Bz_gse,-0.9071351289749146
896,5,mean_integrated_flux_s16_mod,17235068.0
897,0,By_gsm,-4.905162811279297
897,1,Temp,60.24031066894531
897,2,mean_integrated_flux_mod,12260376.0
897,3,By_gsm,1.1826030015945435
897,4,Bz_gse,3.286677122116089
897,5,mean_integrated_flux_s9_mod,16291388.0
898,0,proton_yvelocity,0.3803948163986206
898,1,mean_integrated_flux_s11_mod,54964232.0
898,2,proton_xvelocity,-395.6746826171875
898,3,proton_zvelocity,-45.06708908081055
898,4,Temp,56.65337371826172
898,5,Bz_gsm,-5.073660850524902
899,0,alpha_thermal,33.01819610595703
899,1,Speed_bulk_proton,356.858154296875
899,2,By_gse,8.274251937866211
899,3,proton_yvelocity,15.879157066345215
899,4,By_gsm,-0.7597112655639648
899,5,mean_integrated_flux_s10_mod,468890880.0
900,0,By_gse,-7.236949920654297
900,1,alpha_density,0.11328347027301788
900,2,mean_integrated_flux_s18_mod,95177408.0
900,3,By_gse,-5.052611351013184
900,4,Speed_bulk_proton,385.20037841796875
900,5,Bx_gse,2.2327756881713867
901,0,alpha_thermal,38.940582275390625
901,1,Bx_gse,5.925851821899414
901,2,mean_integrated_flux_mod,7199387.0
901,3,Bz_gsm,5.975869178771973
901,4,proton_xvelocity,-368.84149169921875
901,5,By_gse,-1.7058990001678467
902,0,mean_integrated_flux_s9_mod,39677464.0
902,1,mean_integrated_flux_s10_mod,292445376.0
902,2,Temp,51.259483337402344
902,3,alpha_thermal,53.27579116821289
902,4,proton_xvelocity,-371.7872314453125
902,5,Bx_gse,3.207592725753784
903,0,alpha_bulk_speed,524.384521484375
903,1,By_gse,-6.195230484008789
903,2,Bz_gse,-1.2329161167144775
903,3,Bz_gsm,0.09842950105667114
903,4,mean_integrated_flux_s9_mod,33974920.0
903,5,Speed_bulk_proton,385.20037841796875
904,0,Bx_gsm,3.384622573852539
904,1,By_gse,-7.863440990447998
904,2,By_gse,-8.026347160339355
904,3,alpha_density,0.12197792530059814
904,4,By_gse,-5.370631217956543
904,5,mean_integrated_flux_s11_mod,114409624.0
905,0,mean_integrated_flux_s16_mod,33980520.0
905,1,mean_integrated_flux_s15_mod,9314390.0
905,2,By_gse,-1.6163870096206665
905,3,Temp,54.42428207397461
905,4,mean_integrated_flux_s17_mod,97241216.0
905,5,Density,4.579249382019043
906,0,mean_integrated_flux_mod,8821236.0
906,1,proton_xvelocity,-347.71319580078125
906,2,mean_integrated_flux_s19_mod,92705248.0
906,3,Temp,40.41807556152344
906,4,By_gse,8.116945266723633
906,5,By_gsm,-0.23058238625526428
907,0,mean_sun_angle_tha2,-2.5158853840755497e-17
907,1,alpha_thermal,85.72085571289062
907,2,Bx_gse,2.5696921348571777
907,3,Temp,64.7611083984375
907,4,mean_integrated_flux_mod,15818387.0
907,5,mean_integrated_flux_s11_mod,34198300.0
908,0,By_gse,-7.236949920654297
908,1,alpha_density,0.12197792530059814
908,2,proton_yvelocity,1.9270594120025635
908,3,alpha_thermal,47.155792236328125
908,4,Bx_gse,-0.14253929257392883
908,5,proton_xvelocity,-335.7831115722656
909,0,mean_integrated_flux_s18_mod,69932224.0
909,1,alpha_density,0.0933341234922409
909,2,proton_yvelocity,18.809494018554688
909,3,Speed_bulk_proton,358.3107604980469
909,4,Bx_gsm,3.6547350883483887
909,5,By_gse,-4.485128402709961
910,0,proton_zvelocity,-77.84761047363281
910,1,Bz_gsm,-5.9011640548706055
910,2,proton_zvelocity,19.073144912719727
910,3,proton_xvelocity,-432.7860107421875
910,4,Density,2.517507553100586
910,5,alpha_density,0.07108861207962036
911,0,proton_xvelocity,-513.84521484375
911,1,Temp,75.36797332763672
911,2,alpha_bulk_speed,548.2373657226562
911,3,By_gsm,0.6913189888000488
911,4,alpha_density,0.05690383166074753
911,5,alpha_thermal,48.59447479248047
912,0,proton_yvelocity,3.844388008117676
912,1,proton_xvelocity,-345.2076721191406
912,2,mean_integrated_flux_s16_mod,8498304.0
912,3,Temp,48.82890319824219
912,4,By_gsm,3.289560317993164
912,5,mean_integrated_flux_s9_mod,43481976.0
913,0,proton_yvelocity,2.3778817653656006
913,1,mean_integrated_flux_s9_mod,39087776.0
913,2,mean_integrated_flux_s11_mod,62373828.0
913,3,Speed_bulk_proton,358.98712158203125
913,4,Bx_gse,3.9680185317993164
913,5,proton_xvelocity,-369.4625244140625
914,0,By_gse,-7.384823799133301
914,1,alpha_density,0.11143763363361359
914,2,mean_integrated_flux_s18_mod,95177408.0
914,3,By_gse,-4.662483215332031
914,4,alpha_bulk_speed,384.497802734375
914,5,proton_yvelocity,13.40932846069336
915,0,Density,11.674253463745117
915,1,Speed_bulk_proton,357.57421875
915,2,alpha_thermal,30.135873794555664
915,3,By_gse,3.796696662902832
915,4,alpha_density,0.2091314196586609
915,5,Bz_gsm,3.3035600185394287
916,0,proton_zvelocity,41.41010665893555
916,1,By_gse,4.753387451171875
916,2,proton_zvelocity,28.697452545166016
916,3,By_gsm,3.657869338989258
916,4,alpha_density,0.020279746502637863
916,5,Bx_gse,-4.348787784576416
917,0,Bx_gsm,3.207592725753784
917,1,proton_yvelocity,26.132713317871094
917,2,mean_integrated_flux_s11_mod,48250052.0
917,3,Temp,68.69327545166016
917,4,mean_integrated_flux_mod,24648380.0
917,5,Speed_bulk_proton,365.3832092285156
918,0,By_gse,-7.707550048828125
918,1,By_gse,-8.026347160339355
918,2,alpha_density,0.10957521200180054
918,3,mean_integrated_flux_mod,26027528.0
918,4,mean_integrated_flux_s11_mod,115478232.0
918,5,Speed_bulk_proton,379.4989013671875
919,0,proton_yvelocity,3.5608277320861816
919,1,By_gsm,-0.23058238625526428
919,2,By_gsm,-4.088794708251953
919,3,Bx_gsm,-0.5954812169075012
919,4,alpha_bulk_speed,376.7048034667969
919,5,Bz_gse,-0.6720988750457764
920,0,proton_zvelocity,39.81181335449219
920,1,proton_xvelocity,-376.4954833984375
920,2,mean_integrated_flux_s10_mod,10136873.0
920,3,By_gse,4.753387451171875
920,4,alpha_bulk_speed,364.84185791015625
920,5,alpha_bulk_speed,376.7048034667969
921,0,alpha_density,0.020279746502637863
921,1,proton_yvelocity,2.9745187759399414
921,2,alpha_thermal,46.068992614746094
921,3,alpha_density,0.14399686455726624
921,4,Speed_bulk_proton,339.31829833984375
921,5,Bz_gsm,6.9614057540893555
922,0,Bx_gse,2.8699228763580322
922,1,Bz_gsm,-4.746729850769043
922,2,By_gse,-4.485128402709961
922,3,alpha_density,0.10195030272006989
922,4,Speed_bulk_proton,369.4625244140625
922,5,mean_integrated_flux_s9_mod,17734844.0
923,0,mean_integrated_flux_mod,7019214.0
923,1,proton_xvelocity,-344.23089599609375
923,2,mean_integrated_flux_s19_mod,95821728.0
923,3,alpha_density,0.05403687059879303
923,4,Bx_gsm,1.5667898654937744
923,5,Temp,49.34557342529297
924,0,Bx_gse,3.5134496688842773
924,1,mean_integrated_flux_s18_mod,95177408.0
924,2,proton_xvelocity,-363.2369384765625
924,3,Bx_gsm,1.0274077653884888
924,4,Temp,43.71977233886719
924,5,mean_integrated_flux_mod,14831760.0
925,0,By_gse,-6.715968132019043
925,1,Bx_gse,0.06953641772270203
925,2,Bz_gsm,-5.505341053009033
925,3,By_gse,-4.174182415008545
925,4,Bx_gse,2.764523983001709
925,5,mean_integrated_flux_s9_mod,17734844.0
926,0,mean_integrated_flux_s11_mod,68207176.0
926,1,proton_yvelocity,2.6699376106262207
926,2,Temp,72.46674346923828
926,3,mean_integrated_flux_s9_mod,30089180.0
926,4,alpha_bulk_speed,397.2600402832031
926,5,Density,2.3298416137695312
927,0,By_gse,-7.236949920654297
927,1,mean_integrated_flux_s17_mod,243679536.0
927,2,alpha_density,0.11143763363361359
927,3,mean_integrated_flux_s18_mod,196931808.0
927,4,Bz_gse,-1.0132474899291992
927,5,Speed_bulk_proton,384.38055419921875
928,0,By_gsm,-5.534019947052002
928,1,mean_integrated_flux_s11_mod,113406648.0
928,2,Temp,53.87759780883789
928,3,Speed_bulk_proton,378.61724853515625
928,4,alpha_thermal,51.22299575805664
928,5,Bx_gse,2.9218783378601074
929,0,proton_zvelocity,43.35783386230469
929,1,Bz_gsm,-6.2155609130859375
929,2,Bx_gsm,1.6110494136810303
929,3,mean_integrated_flux_s9_mod,15702286.0
929,4,alpha_bulk_speed,370.2894287109375
929,5,mean_integrated_flux_s19_mod,56213736.0
930,0,alpha_density,0.021504700183868408
930,1,alpha_density,0.05403687059879303
930,2,By_gsm,3.552499532699585
930,3,mean_integrated_flux_s11_mod,68848992.0
930,4,Bz_gsm,-9.635990142822266
930,5,Bx_gsm,-3.038276433944702
931,0,mean_integrated_flux_mod,13008293.0
931,1,Speed_bulk_proton,345.206787109375
931,2,alpha_thermal,39.193824768066406
931,3,Density,10.235344886779785
931,4,mean_integrated_flux_s11_mod,196373856.0
931,5,mean_integrated_flux_s19_mod,54464792.0
932,0,mean_integrated_flux_mod,10208490.0
932,1,mean_integrated_flux_s17_mod,20050852.0
932,2,By_gsm,4.195294380187988
932,3,mean_integrated_flux_s9_mod,5461856.5
932,4,alpha_bulk_speed,351.38275146484375
932,5,alpha_density,0.00809935200959444
933,0,proton_yvelocity,2.9745187759399414
933,1,mean_integrated_flux_s11_mod,60496704.0
933,2,Bz_gsm,6.9614057540893555
933,3,proton_xvelocity,-360.3291015625
933,4,By_gse,1.2474830150604248
933,5,mean_integrated_flux_s17_mod,146741088.0
934,0,By_gsm,-3.9586894512176514
934,1,By_gsm,-1.1233327388763428
934,2,mean_integrated_flux_s11_mod,77899424.0
934,3,Bz_gse,-1.2890127897262573
934,4,Density,5.704721450805664
934,5,Bz_gse,1.0380008220672607
935,0,proton_yvelocity,3.844388008117676
935,1,mean_integrated_flux_s9_mod,42812920.0
935,2,mean_integrated_flux_s11_mod,47022312.0
935,3,Density,2.086430788040161
935,4,mean_integrated_flux_s9_mod,16291388.0
935,5,alpha_thermal,49.20709228515625
936,0,proton_yvelocity,3.705376148223877
936,1,Speed_bulk_proton,348.5804443359375
936,2,Temp,43.521156311035156
936,3,Density,11.103139877319336
936,4,alpha_bulk_speed,347.9215087890625
936,5,proton_yvelocity,18.43056869506836
937,0,proton_zvelocity,43.35783386230469
937,1,alpha_density,0.07624399662017822
937,2,alpha_bulk_speed,391.38861083984375
937,3,By_gsm,-0.6874653100967407
937,4,By_gsm,4.553986549377441
937,5,mean_integrated_flux_s9_mod,13565762.0
938,0,Bz_gsm,-5.980781555175781
938,1,proton_zvelocity,28.041889190673828
938,2,alpha_thermal,74.10628509521484
938,3,alpha_density,0.05403687059879303
938,4,mean_integrated_flux_s9_mod,21458124.0
938,5,By_gse,-4.301673889160156
939,0,mean_integrated_flux_s18_mod,69158672.0
939,1,Bz_gse,1.2505204677581787
939,2,mean_integrated_flux_s17_mod,21111112.0
939,3,Temp,50.734012603759766
939,4,mean_integrated_flux_s9_mod,5461856.5
939,5,alpha_bulk_speed,354.7667236328125
940,0,By_gsm,-4.025941371917725
940,1,mean_integrated_flux_s11_mod,86314968.0
940,2,Bz_gsm,0.1509266197681427
940,3,alpha_density,0.13238251209259033
940,4,alpha_bulk_speed,385.353759765625
940,5,Bx_gsm,-0.1846356987953186
941,0,mean_integrated_flux_s17_mod,64688448.0
941,1,proton_zvelocity,-71.7275390625
941,2,Density,4.220027923583984
941,3,Temp,49.171791076660156
941,4,alpha_density,0.05231838673353195
941,5,alpha_thermal,47.155792236328125
942,0,Bz_gsm,-6.775360107421875
942,1,alpha_density,0.05690383166074753
942,2,Bx_gsm,0.37611961364746094
942,3,proton_xvelocity,-382.243408203125
942,4,mean_integrated_flux_s18_mod,112275384.0
942,5,Bz_gse,-0.6141226291656494
943,0,mean_integrated_flux_mod,13857011.0
943,1,proton_zvelocity,-55.10414505004883
943,2,Bz_gsm,-6.775360107421875
943,3,Speed_bulk_proton,395.2010498046875
943,4,proton_yvelocity,1.3211838006973267
943,5,mean_integrated_flux_s9_mod,20678484.0
944,0,Bx_gse,3.035618782043457
944,1,mean_integrated_flux_s16_mod,33542784.0
944,2,alpha_thermal,84.76812744140625
944,3,Bz_gse,-4.983872413635254
944,4,By_gse,-4.880007743835449
944,5,mean_integrated_flux_s11_mod,80067456.0
945,0,proton_zvelocity,-23.669204711914062
945,1,Bz_gse,7.328557968139648
945,2,proton_xvelocity,-336.58441162109375
945,3,mean_integrated_flux_s18_mod,166820672.0
945,4,alpha_thermal,57.485748291015625
945,5,mean_integrated_flux_s10_mod,88414224.0
946,0,mean_integrated_flux_s18_mod,49548288.0
946,1,alpha_bulk_speed,398.7593688964844
946,2,Temp,62.67009353637695
946,3,alpha_bulk_speed,408.06451416015625
946,4,proton_yvelocity,-1.8143556118011475
946,5,mean_integrated_flux_s9_mod,19655980.0
947,0,mean_integrated_flux_s9_mod,37323768.0
947,1,By_gse,8.116945266723633
947,2,alpha_thermal,50.60838317871094
947,3,proton_xvelocity,-332.5616455078125
947,4,alpha_density,0.20261889696121216
947,5,Bz_gse,0.9841727614402771
948,0,proton_xvelocity,-531.2929077148438
948,1,alpha_thermal,63.16609573364258
948,2,Bx_gse,-2.8876686096191406
948,3,Density,2.61329984664917
948,4,Bz_gsm,-9.635990142822266
948,5,Bz_gsm,-8.800601959228516
949,0,proton_zvelocity,27.44355010986328
949,1,Density,2.517507553100586
949,2,By_gsm,3.552499532699585
949,3,alpha_density,0.06437240540981293
949,4,By_gse,4.85902214050293
949,5,Bx_gse,-2.3773794174194336
950,0,proton_yvelocity,0.20657044649124146
950,1,mean_integrated_flux_s11_mod,60496704.0
950,2,Bz_gse,7.166146755218506
950,3,mean_integrated_flux_s9_mod,33974920.0
950,4,Bz_gsm,6.30793571472168
950,5,proton_zvelocity,12.166522026062012
951,0,alpha_thermal,40.00016784667969
951,1,proton_yvelocity,3.844388008117676
951,2,mean_integrated_flux_s16_mod,8658088.0
951,3,Bx_gsm,2.975757122039795
951,4,Temp,61.687904357910156
951,5,alpha_bulk_speed,384.0708312988281
952,0,mean_integrated_flux_s18_mod,64572600.0
952,1,alpha_bulk_speed,328.05511474609375
952,2,Bz_gsm,5.7782793045043945
952,3,proton_zvelocity,7.872797012329102
952,4,alpha_thermal,55.55529022216797
952,5,mean_integrated_flux_s9_mod,36187448.0
953,0,mean_integrated_flux_s10_mod,642669568.0
953,1,By_gsm,0.07654854655265808
953,2,mean_integrated_flux_mod,17972484.0
953,3,mean_integrated_flux_s11_mod,118547584.0
953,4,proton_yvelocity,5.765063285827637
953,5,Temp,53.69354248046875
954,0,Speed_bulk_proton,513.8327026367188
954,1,By_gse,-7.236949920654297
954,2,alpha_density,0.10957521200180054
954,3,mean_integrated_flux_mod,23102740.0
954,4,alpha_bulk_speed,398.2788391113281
954,5,Temp,65.34825134277344
955,0,Bz_gsm,-9.635990142822266
955,1,alpha_density,0.00809935200959444
955,2,proton_xvelocity,-422.32574462890625
955,3,Bz_gsm,-8.979551315307617
955,4,By_gsm,4.652153968811035
955,5,mean_integrated_flux_s16_mod,11223862.0
956,0,Bz_gse,-0.5551391839981079
956,1,Bz_gsm,-0.8148062229156494
956,2,Temp,44.495513916015625
956,3,Bz_gsm,0.7106742858886719
956,4,mean_integrated_flux_s11_mod,78614688.0
956,5,mean_integrated_flux_s16_mod,46690052.0
957,0,mean_integrated_flux_s17_mod,50624144.0
957,1,alpha_bulk_speed,398.2788391113281
957,2,alpha_bulk_speed,411.673583984375
957,3,Bx_gse,3.3243837356567383
